STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:BRM00083566,BELO HORIZONTE CONFINS BR,0,-19.833,-43.917,20150201,109,10,3,0,10,3,0,10,3,0,10,3,0,1,1,0,1,1,8,0,0,5,0,0,3,0,0,40.9,0,0,174.8,0,0,32.1,10,3,18.1,1,1,28.8,10,3,19.8,1,1,24.3,10,3
GHCND:BRM00082193,VAL DE CANS INTERNATIONAL BR,16.5,-1.379,-48.476,20150201,36,9,3,0,9,3,0,10,3,0,10,3,0,17,4,0,17,4,14,0,0,5,0,0,2,0,0,38.1,0,0,201.4,0,0,32.1,10,3,23,17,4,30.5,10,3,23.8,17,4,27.2,9,3
GHCND:BR037041370,TERESINA AEROPORTO BR,67,-5.05,-42.817,20150201,124,14,3,0,14,3,11,12,3,0,12,3,0,8,2,0,8,2,10,0,0,4,0,0,2,0,0,62,0,0,184.2,0,0,37.6,12,3,21.9,8,2,33.3,12,3,23.7,8,2,28.7,14,3
GHCND:BR038983570,MACEIO AEROPORTO BR,118,-9.517,-35.783,20150201,26,4,2,0,4,2,1,11,5,0,11,5,0,13,3,0,13,3,4,0,0,2,0,0,1,0,0,30,0,0,62.5,0,0,32.3,11,5,18.9,13,3,30.5,11,5,21.3,13,3,27,4,2
GHCND:BR002143012,JUIZ DE FORA BR,911,-21.767,-43.35,20150301,4,8,3,12,8,3,0,9,3,0,9,3,0,7,3,0,7,3,10,0,0,6,0,0,3,0,0,34,0,0,168.6,0,0,31.8,9,3,5.7,7,3,28.1,9,3,8.7,7,3,17.8,8,3
GHCND:BR057324290,MONTES CLAROS BR,668,-16.717,-43.867,20150301,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,0,6,6,0,6,6,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,20.2,6,6,-9999,0,0,20.2,6,6,-9999,0,0
GHCND:BRM00082361,TUCURUI BR,253,-3.786,-49.72,20150301,-9999,0,0,-9999,0,0,2,2,1,0,2,1,-9999,0,0,-9999,0,0,3,0,0,3,0,0,1,0,0,30,0,0,59.3,0,0,32.6,2,1,-9999,0,0,32.5,2,1,-9999,0,0,-9999,0,0
GHCND:BR038837530,PAULO AFONSO BR,269,-9.4,-38.217,20150301,-9999,0,0,-9999,0,0,1,17,17,0,17,17,0,13,5,0,13,5,1,0,0,0,0,0,0,0,0,10.9,0,0,11.9,0,0,36,17,17,22.2,13,5,36,17,17,23.5,13,5,-9999,0,0
GHCND:BR00E3-0520,SAO PAULO AEROPORT BR,802,-23.617,-46.65,20150301,16,9,4,0,9,4,0,16,4,0,16,4,0,20,8,0,20,8,9,0,0,4,0,0,2,0,0,41.9,0,0,151,0,0,31.5,16,4,17.6,20,8,26.7,16,4,19,20,8,23.5,9,4
GHCND:BR000352000,ALTAMIRA BR,112,-3.2,-52.2,20150301,8,25,13,0,25,13,12,12,2,0,12,2,0,25,13,0,25,13,20,0,0,11,0,0,4,0,0,51.1,0,0,349.2,0,0,33.8,12,2,8.7,25,13,32.3,12,2,9.2,25,13,20.2,25,13
