STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,MXSD,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,TSNW,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20100101,0,13,5,238,13,5,0,13,5,0,13,5,0,13,5,18,13,5,2,0,0,0,0,0,0,0,0,11.2,0,0,-9999,0,0,21.1,0,0,-9999,0,0,19.6,13,5,-11.6,13,5,17.3,13,5,-7.2,13,5,5.1,13,5
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20100201,0,15,5,136,15,5,0,15,5,0,15,5,0,15,5,11,15,5,1,0,0,0,0,0,0,0,0,5.3,0,0,-9999,0,0,5.3,0,0,-9999,0,0,19.2,15,5,-7.4,15,5,16.7,15,5,-4.8,15,5,5.9,15,5
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20100301,0,19,6,112,19,6,0,19,6,0,19,6,0,19,6,11,19,6,1,0,0,0,0,0,0,0,0,3.3,0,0,-9999,0,0,4.3,0,0,-9999,0,0,27.0,19,6,-8.2,19,6,20.8,19,6,-2.9,19,6,9.0,19,6
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20100401,0,27,17,9,27,17,0,27,17,0,27,17,0,27,17,0,27,17,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,27.0,27,17,2.0,27,17,25.1,27,17,5.5,27,17,15.3,27,17
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20100501,7,20,5,20,20,5,0,20,5,0,20,5,0,20,5,1,20,5,1,0,0,1,0,0,0,0,0,16.0,0,0,-9999,0,0,16.0,0,0,-9999,0,0,32.0,20,5,0.0,20,5,29.3,20,5,5.0,20,5,17.2,20,5
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20100601,55,16,5,1,16,5,7,16,5,0,16,5,0,16,5,0,16,5,3,0,0,1,0,0,0,0,0,19.3,0,0,-9999,0,0,38.7,0,0,-9999,0,0,36.4,16,5,5.0,16,5,32.4,16,5,11.9,16,5,22.1,16,5
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20100701,70,10,3,0,10,3,2,10,3,0,10,3,0,10,3,0,10,3,14,0,0,6,0,0,1,0,0,30.5,0,0,-9999,0,0,163.9,0,0,-9999,0,0,32.5,10,3,9.9,10,3,29.0,10,3,14.2,10,3,21.6,10,3
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20100801,56,14,10,0,14,10,4,14,10,0,14,10,0,14,10,0,14,10,2,0,0,0,0,0,0,0,0,8.9,0,0,-9999,0,0,16.0,0,0,-9999,0,0,32.5,14,10,9.8,14,10,30.9,14,10,12.8,14,10,21.8,14,10
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20100901,42,12,3,4,12,3,0,12,3,0,12,3,0,12,3,0,12,3,9,0,0,2,0,0,0,0,0,15.2,0,0,-9999,0,0,77.9,0,0,-9999,0,0,30.4,12,3,5.0,12,3,28.4,12,3,12.4,12,3,20.4,12,3
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20101001,0,6,2,88,6,2,0,6,2,0,6,2,0,6,2,3,6,2,0,0,0,0,0,0,0,0,0,0.8,0,0,-9999,0,0,0.8,0,0,-9999,0,0,29.2,6,2,-1.8,6,2,26.1,6,2,3.2,6,2,14.6,6,2
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20101101,0,17,6,141,17,6,0,17,6,0,17,6,0,17,6,13,17,6,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,24.4,17,6,-14.0,17,6,21.2,17,6,-6.3,17,6,7.4,17,6
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20101201,0,18,4,134,18,4,0,18,4,0,18,4,0,18,4,11,18,4,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,23.4,18,4,-11.4,18,4,19.6,18,4,-7.4,18,4,6.1,18,4
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20110101,0,14,6,179,14,6,0,14,6,0,14,6,0,14,6,14,14,6,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,24.2,14,6,-11.0,14,6,18.7,14,6,-7.7,14,6,5.5,14,6
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20110201,0,17,6,99,17,6,0,17,6,0,17,6,0,17,6,8,17,6,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,25.8,17,6,-9.6,17,6,21.2,17,6,-4.4,17,6,8.4,17,6
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20110301,0,24,6,35,24,6,0,24,6,0,24,6,0,24,6,5,24,6,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,27.2,24,6,-2.0,24,6,25.9,24,6,-0.8,24,6,12.5,24,6
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20110401,1,19,4,33,19,4,0,19,4,0,19,4,0,19,4,3,19,4,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,30.4,19,4,-2.6,19,4,27.7,19,4,3.1,19,4,15.4,19,4
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20110501,0,10,3,32,10,3,0,10,3,0,10,3,0,10,3,3,10,3,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,30.0,10,3,-1.0,10,3,27.1,10,3,2.3,10,3,14.7,10,3
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20110601,65,15,6,0,15,6,14,15,6,0,15,6,0,15,6,0,15,6,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,38.0,15,6,8.8,15,6,35.3,15,6,10.6,15,6,22.9,15,6
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20110701,70,13,5,0,13,5,5,13,5,0,13,5,0,13,5,0,13,5,9,0,0,2,0,0,0,0,0,23.9,0,0,-9999,0,0,91.1,0,0,-9999,0,0,33.2,13,5,11.6,13,5,30.4,13,5,13.9,13,5,22.2,13,5
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20110801,49,18,6,0,18,6,1,18,6,0,18,6,0,18,6,0,18,6,7,0,0,3,0,0,2,0,0,41.1,0,0,-9999,0,0,124.2,0,0,-9999,0,0,33.0,18,6,10.6,18,6,30.4,18,6,13.8,18,6,22.1,18,6
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20110901,17,10,3,6,10,3,0,10,3,0,10,3,0,10,3,0,10,3,4,0,0,1,0,0,0,0,0,21.1,0,0,-9999,0,0,41.5,0,0,-9999,0,0,31.0,10,3,4.8,10,3,28.7,10,3,9.0,10,3,18.9,10,3
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20111001,0,13,5,64,13,5,0,13,5,0,13,5,0,13,5,3,13,5,1,0,0,0,0,0,0,0,0,7.9,0,0,-9999,0,0,10.4,0,0,-9999,0,0,28.8,13,5,-1.2,13,5,26.0,13,5,2.6,13,5,14.3,13,5
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20111101,0,14,3,147,14,3,0,14,3,0,14,3,0,14,3,15,14,3,1,0,0,1,0,0,0,0,0,19.3,0,0,-9999,0,0,19.3,0,0,-9999,0,0,27.2,14,3,-7.2,14,3,20.7,14,3,-2.5,14,3,9.1,14,3
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20111201,0,20,11,154,20,11,0,20,11,0,20,11,0,20,11,11,20,11,2,0,0,0,0,0,0,0,0,11.4,0,0,-9999,0,0,13.9,0,0,-9999,0,0,22.0,20,11,-11.0,20,11,16.3,20,11,-7.7,20,11,4.3,20,11
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20120101,0,11,3,195,11,3,0,11,3,0,11,3,0,11,3,16,11,3,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,22.2,11,3,-7.8,11,3,19.0,11,3,-5.3,11,3,6.9,11,3
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20120201,0,8,3,147,8,3,0,8,3,0,8,3,0,8,3,12,8,3,1,0,0,0,0,0,0,0,0,3.6,0,0,-9999,0,0,4.2,0,0,-9999,0,0,21.2,8,3,-10.0,8,3,18.3,8,3,-6.2,8,3,6.1,8,3
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20120301,0,16,4,86,16,4,0,16,4,0,16,4,0,16,4,7,16,4,1,0,0,0,0,0,0,0,0,2.8,0,0,-9999,0,0,2.8,0,0,-9999,0,0,27.8,16,4,-7.0,16,4,23.8,16,4,-0.3,16,4,11.7,16,4
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20120401,0,18,5,44,18,5,0,18,5,0,18,5,0,18,5,3,18,5,0,0,0,0,0,0,0,0,0,1.5,0,0,-9999,0,0,1.5,0,0,-9999,0,0,31.8,18,5,-0.8,18,5,27.3,18,5,2.2,18,5,14.7,18,5
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20120501,9,13,3,19,13,3,2,13,3,0,13,3,0,13,3,0,13,3,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,34.2,13,3,1.8,13,3,29.4,13,3,5.8,13,3,17.6,13,3
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20120601,78,12,3,0,12,3,17,12,3,0,12,3,0,12,3,0,12,3,1,0,0,1,0,0,1,0,0,99.1,0,0,-9999,0,0,102.2,0,0,-9999,0,0,36.0,12,3,8.6,12,3,33.8,12,3,11.5,12,3,22.6,12,3
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20120701,61,10,5,0,10,5,2,10,5,0,10,5,0,10,5,0,10,5,10,0,0,5,0,0,2,0,0,29.0,0,0,-9999,0,0,144.0,0,0,-9999,0,0,34.0,10,5,11.8,10,5,29.2,10,5,14.6,10,5,21.9,10,5
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20120801,45,16,7,0,16,7,0,16,7,0,16,7,0,16,7,0,16,7,8,0,0,1,0,0,0,0,0,17.0,0,0,-9999,0,0,47.8,0,0,-9999,0,0,32.0,16,7,12.0,16,7,28.9,16,7,13.7,16,7,21.3,16,7
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20120901,10,11,3,24,11,3,0,11,3,0,11,3,0,11,3,0,11,3,4,0,0,1,0,0,1,0,0,28.4,0,0,-9999,0,0,58.7,0,0,-9999,0,0,28.4,11,3,2.4,11,3,27.0,11,3,7.9,11,3,17.5,11,3
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20121001,0,14,4,57,14,4,0,14,4,0,14,4,0,14,4,1,14,4,0,0,0,0,0,0,0,0,0,0.5,0,0,-9999,0,0,0.5,0,0,-9999,0,0,29.0,14,4,-1.6,14,4,26.8,14,4,3.1,14,4,15.0,14,4
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20121101,0,14,6,96,14,6,0,14,6,0,14,6,0,14,6,10,14,6,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,25.4,14,6,-5.5,14,6,23.5,14,6,-0.6,14,6,11.5,14,6
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20121201,0,13,3,200,13,3,0,13,3,0,13,3,0,13,3,17,13,3,0,0,0,0,0,0,0,0,0,0.3,0,0,-9999,0,0,0.3,0,0,-9999,0,0,25.0,13,3,-9.4,13,3,19.0,13,3,-5.9,13,3,6.5,13,3
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20130101,0,17,5,147,17,5,0,17,5,0,17,5,0,17,5,11,17,5,3,0,0,0,0,0,0,0,0,9.1,0,0,-9999,0,0,18.6,0,0,-9999,0,0,24.2,17,5,-13.0,17,5,16.9,17,5,-4.9,17,5,6.0,17,5
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20130201,0,15,3,148,15,3,0,15,3,0,15,3,0,15,3,13,15,3,0,0,0,0,0,0,0,0,0,0.8,0,0,-9999,0,0,0.8,0,0,-9999,0,0,21.0,15,3,-10.0,15,3,19.0,15,3,-5.1,15,3,6.9,15,3
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20130301,0,18,6,85,18,6,0,18,6,0,18,6,0,18,6,5,18,6,0,0,0,0,0,0,0,0,0,0.3,0,0,-9999,0,0,0.3,0,0,-9999,0,0,27.8,18,6,-8.5,18,6,23.0,18,6,0.5,18,6,11.7,18,6
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20130401,0,19,6,56,19,6,0,19,6,0,19,6,0,19,6,3,19,6,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,29.0,19,6,-2.4,19,6,25.6,19,6,0.8,19,6,13.2,19,6
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20130501,5,14,4,34,14,4,2,14,4,0,14,4,0,14,4,0,14,4,0,0,0,0,0,0,0,0,0,2.0,0,0,-9999,0,0,2.0,0,0,-9999,0,0,32.6,14,4,2.2,14,4,27.4,14,4,5.4,14,4,16.4,14,4
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20130601,48,19,9,0,19,9,5,19,9,0,19,9,0,19,9,0,19,9,3,0,0,3,0,0,2,0,0,33.3,0,0,-9999,0,0,82.9,0,0,-9999,0,0,34.6,19,9,8.5,19,9,32.5,19,9,12.8,19,9,22.6,19,9
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20130701,50,13,4,0,13,4,2,13,4,0,13,4,0,13,4,0,13,4,11,0,0,3,0,0,1,0,0,32.3,0,0,-9999,0,0,132.7,0,0,-9999,0,0,33.4,13,4,11.0,13,4,28.5,13,4,14.3,13,4,21.4,13,4
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20130801,29,15,5,0,15,5,0,15,5,0,15,5,0,15,5,0,15,5,2,0,0,1,0,0,0,0,0,14.7,0,0,-9999,0,0,25.4,0,0,-9999,0,0,30.6,15,5,9.4,15,5,27.8,15,5,12.9,15,5,20.3,15,5
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20130901,13,13,4,4,13,4,0,13,4,0,13,4,0,13,4,0,13,4,4,0,0,1,0,0,0,0,0,13.2,0,0,-9999,0,0,40.6,0,0,-9999,0,0,29.0,13,4,6.4,13,4,27.2,13,4,10.6,13,4,18.9,13,4
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20131001,0,17,9,57,17,9,0,17,9,0,17,9,0,17,9,1,17,9,0,0,0,0,0,0,0,0,0,0.3,0,0,-9999,0,0,0.3,0,0,-9999,0,0,28.6,17,9,0.0,17,9,25.7,17,9,2.7,17,9,14.2,17,9
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20131101,0,11,2,147,11,2,0,11,2,0,11,2,0,11,2,9,11,2,0,0,0,0,0,0,0,0,0,1.8,0,0,-9999,0,0,3.3,0,0,-9999,0,0,24.2,11,2,-6.4,11,2,20.9,11,2,0.3,11,2,10.6,11,2
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20131201,0,18,8,131,18,8,0,18,8,0,18,8,0,18,8,9,18,8,2,0,0,0,0,0,0,0,0,9.4,0,0,-9999,0,0,13.2,0,0,-9999,0,0,23.8,18,8,-7.2,18,8,18.4,18,8,-3.5,18,8,7.4,18,8
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20140101,0,13,3,207,13,3,0,13,3,0,13,3,0,13,3,16,13,3,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,22.0,13,3,-10.2,13,3,18.9,13,3,-5.3,13,3,6.8,13,3
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20140201,0,16,13,86,16,13,0,16,13,0,16,13,0,16,13,7,16,13,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,25.6,16,13,-5.8,16,13,21.5,16,13,-2.0,16,13,9.7,16,13
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20140301,0,11,4,141,11,4,0,11,4,0,11,4,0,11,4,13,11,4,0,0,0,0,0,0,0,0,0,0.8,0,0,-9999,0,0,0.8,0,0,-9999,0,0,26.0,11,4,-6.6,11,4,22.9,11,4,-0.4,11,4,11.3,11,4
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20140401,0,13,7,71,13,7,0,13,7,0,13,7,0,13,7,6,13,7,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,29.2,13,7,-2.0,13,7,25.4,13,7,1.1,13,7,13.2,13,7
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20140501,5,17,5,27,17,5,1,17,5,0,17,5,0,17,5,0,17,5,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,33.2,17,5,1.4,17,5,28.6,17,5,4.6,17,5,16.6,17,5
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20140601,60,13,5,0,13,5,7,13,5,0,13,5,0,13,5,0,13,5,3,0,0,0,0,0,0,0,0,9.4,0,0,-9999,0,0,19.1,0,0,-9999,0,0,38.0,13,5,10.6,13,5,32.9,13,5,12.2,13,5,22.6,13,5
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20140701,50,17,4,0,17,4,2,17,4,0,17,4,0,17,4,0,17,4,6,0,0,0,0,0,0,0,0,11.2,0,0,-9999,0,0,49.8,0,0,-9999,0,0,37.4,17,4,11.0,17,4,31.0,17,4,13.4,17,4,22.2,17,4
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20140801,42,12,4,0,12,4,1,12,4,0,12,4,0,12,4,0,12,4,9,0,0,3,0,0,0,0,0,22.1,0,0,-9999,0,0,113.9,0,0,-9999,0,0,32.2,12,4,11.6,12,4,27.4,12,4,14.1,12,4,20.7,12,4
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20140901,30,14,2,1,14,2,1,14,2,0,14,2,0,14,2,0,14,2,5,0,0,3,0,0,1,0,0,52.3,0,0,-9999,0,0,110.5,0,0,-9999,0,0,33.0,14,2,9.0,14,2,27.3,14,2,12.9,14,2,20.1,14,2
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20141001,0,15,2,32,15,2,0,15,2,0,15,2,0,15,2,0,15,2,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,29.2,15,2,1.6,15,2,27.6,15,2,5.1,15,2,16.3,15,2
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20141101,0,16,4,123,16,4,0,16,4,0,16,4,0,16,4,10,16,4,0,0,0,0,0,0,0,0,0,2.3,0,0,-9999,0,0,3.6,0,0,-9999,0,0,24.2,16,4,-9.4,16,4,20.8,16,4,-1.8,16,4,9.5,16,4
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20141201,0,20,5,129,20,5,0,20,5,0,20,5,0,20,5,11,20,5,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,23.8,20,5,-12.0,20,5,19.2,20,5,-6.0,20,5,6.6,20,5
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20150101,0,14,4,172,14,4,0,14,4,0,14,4,0,14,4,13,14,4,1,0,0,0,0,0,0,0,0,5.8,0,0,-9999,0,0,6.9,0,0,-9999,0,0,22.4,14,4,-12.6,14,4,18.0,14,4,-4.3,14,4,6.8,14,4
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20150201,0,14,5,112,14,5,0,14,5,0,14,5,0,14,5,11,14,5,1,0,0,1,0,0,0,0,0,19.3,0,0,-9999,0,0,20.3,0,0,-9999,0,0,24.0,14,5,-5.0,14,5,21.2,14,5,-1.7,14,5,9.7,14,5
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20150301,0,15,6,119,15,6,0,15,6,0,15,6,0,15,6,8,15,6,1,0,0,0,0,0,0,0,0,4.1,0,0,-9999,0,0,7.4,0,0,-9999,0,0,27.4,15,6,-2.2,15,6,18.8,15,6,2.0,15,6,10.4,15,6
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20150401,0,14,4,70,14,4,0,14,4,0,14,4,0,14,4,3,14,4,0,0,0,0,0,0,0,0,0,1.0,0,0,-9999,0,0,2.0,0,0,-9999,0,0,26.0,14,4,-1.4,14,4,23.6,14,4,2.9,14,4,13.3,14,4
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20150501,4,15,4,35,15,4,0,15,4,0,15,4,0,15,4,0,15,4,0,0,0,0,0,0,0,0,0,2.0,0,0,-9999,0,0,2.5,0,0,-9999,0,0,32.0,15,4,1.8,15,4,27.8,15,4,5.0,15,4,16.4,15,4
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20150601,55,14,4,0,14,4,9,14,4,0,14,4,0,14,4,0,14,4,5,0,0,1,0,0,0,0,0,20.1,0,0,-9999,0,0,42.9,0,0,-9999,0,0,34.2,14,4,8.0,14,4,32.0,14,4,11.4,14,4,21.7,14,4
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20150701,53,17,4,0,17,4,0,17,4,0,17,4,0,17,4,0,17,4,2,0,0,1,0,0,0,0,0,13.7,0,0,-9999,0,0,27.1,0,0,-9999,0,0,32.0,17,4,14.0,17,4,29.5,17,4,15.3,17,4,22.4,17,4
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20150801,40,17,9,0,17,9,0,17,9,0,17,9,0,17,9,0,17,9,5,0,0,0,0,0,0,0,0,10.7,0,0,-9999,0,0,41.7,0,0,-9999,0,0,30.8,17,9,12.0,17,9,29.6,17,9,13.2,17,9,21.4,17,9
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20150901,39,13,5,1,13,5,0,13,5,0,13,5,0,13,5,0,13,5,6,0,0,2,0,0,1,0,0,51.3,0,0,-9999,0,0,88.3,0,0,-9999,0,0,31.4,13,5,7.4,13,5,28.9,13,5,12.2,13,5,20.6,13,5
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20151001,2,8,2,53,8,2,0,8,2,0,8,2,0,8,2,0,8,2,3,0,0,1,0,0,0,0,0,14.2,0,0,-9999,0,0,26.2,0,0,-9999,0,0,30.4,8,2,0.6,8,2,25.4,8,2,6.4,8,2,15.9,8,2
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20151101,0,13,3,138,13,3,0,13,3,0,13,3,0,13,3,13,13,3,2,0,0,0,0,0,0,0,0,9.1,0,0,-9999,0,0,17.3,0,0,-9999,0,0,25.6,13,3,-5.6,13,3,21.2,13,3,-0.7,13,3,10.2,13,3
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20151201,0,20,14,120,20,14,0,20,14,0,20,14,0,20,14,11,20,14,0,0,0,0,0,0,0,0,0,0.5,0,0,-9999,0,0,0.5,0,0,-9999,0,0,22.8,20,14,-8.6,20,14,19.6,20,14,-4.7,20,14,7.4,20,14
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20160101,0,12,3,258,12,3,0,12,3,0,12,3,0,12,3,17,12,3,0,0,0,0,0,0,0,0,0,0.3,0,0,5.1,8,8,0.3,0,0,-9999,0,0,22.0,12,3,-12.4,12,3,15.8,12,3,-7.8,12,3,4.0,12,3
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20160201,0,12,3,148,12,3,0,12,3,0,12,3,0,12,3,13,12,3,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,26.4,12,3,-11.4,12,3,22.4,12,3,-4.3,12,3,9.1,12,3
GHCND:MX000008142,TEMOSACHIC MX,1932,28.95,-107.817,20160301,0,16,4,103,16,4,0,16,4,0,16,4,0,16,4,12,16,4,0,0,0,0,0,0,0,0,0,0.0,0,0,9.9,7,7,0.0,0,0,-9999,0,0,27.4,16,4,-4.2,16,4,23.7,16,4,-1.8,16,4,11.0,16,4
GHCND:MX000014066,GUADALAJARA MX,1583,20.72,-103.38,20070101,1,19,9,15,19,9,0,19,9,0,19,9,0,19,9,0,19,9,2,0,0,0,0,0,0,0,0,4.6,0,0,-9999,0,0,8.0,0,0,-9999,0,0,28.0,19,9,6.0,19,9,24.8,19,9,8.9,19,9,16.9,19,9
GHCND:MX000014066,GUADALAJARA MX,1583,20.72,-103.38,20070201,1,14,3,21,14,3,0,14,3,0,14,3,0,14,3,0,14,3,0,0,0,0,0,0,0,0,0,1.5,0,0,-9999,0,0,1.5,0,0,-9999,0,0,29.5,14,3,3.5,14,3,26.4,14,3,6.8,14,3,16.6,14,3
GHCND:MX000014066,GUADALAJARA MX,1583,20.72,-103.38,20070301,23,17,4,0,17,4,3,17,4,0,17,4,0,17,4,0,17,4,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,33.5,17,4,7.0,17,4,31.0,17,4,9.3,17,4,20.2,17,4
GHCND:MX000014066,GUADALAJARA MX,1583,20.72,-103.38,20070401,28,20,9,0,20,9,3,20,9,0,20,9,0,20,9,0,20,9,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,34.0,20,9,9.5,20,9,31.8,20,9,11.9,20,9,21.8,20,9
GHCND:MX000014066,GUADALAJARA MX,1583,20.72,-103.38,20070501,25,25,21,0,25,21,3,25,21,0,25,21,0,25,21,0,25,21,0,0,0,0,0,0,0,0,0,0.0,0,0,-9999,0,0,0.0,0,0,-9999,0,0,34.0,25,21,12.4,25,21,32.4,25,21,14.0,25,21,23.2,25,21
GHCND:MX000014066,GUADALAJARA MX,1583,20.72,-103.38,20070601,30,20,11,0,20,11,2,20,11,0,20,11,0,20,11,0,20,11,2,0,0,2,0,0,1,0,0,48.8,0,0,-9999,0,0,73.7,0,0,-9999,0,0,35.0,20,11,15.5,20,11,30.4,20,11,16.2,20,11,23.3,20,11
GHCND:MX000014066,GUADALAJARA MX,1583,20.72,-103.38,20070701,31,14,7,0,14,7,0,14,7,0,14,7,0,14,7,0,14,7,2,0,0,0,0,0,0,0,0,3.0,0,0,-9999,0,0,7.5,0,0,-9999,0,0,30.6,14,7,13.0,14,7,29.5,14,7,16.0,14,7,22.8,14,7
